index,mos,im_loc
1172,71.33755383,voc_emotic_ava/AVA__139655.jpg
1173,71.54016792,voc_emotic_ava/EMOTIC__COCO_train2014_000000187354.jpg
1174,74.10755254,voc_emotic_ava/VOC2012__2012_002959.jpg
1175,77.39295866,voc_emotic_ava/EMOTIC__COCO_val2014_000000108272.jpg
1176,69.83499148,voc_emotic_ava/AVA__828456.jpg
1177,74.03466318,voc_emotic_ava/VOC2012__2009_004963.jpg
1178,71.77591423,voc_emotic_ava/VOC2012__2011_004794.jpg
1179,77.68046374,voc_emotic_ava/EMOTIC__COCO_train2014_000000457725.jpg
1180,59.47533742,voc_emotic_ava/JPEGImages__2010_003805.jpg
1181,74.13143887,voc_emotic_ava/VOC2012__2011_003636.jpg
1182,56.58699914,voc_emotic_ava/AVA__383886.jpg
1183,71.66048331,voc_emotic_ava/VOC2012__2009_000841.jpg
1184,72.60867052,voc_emotic_ava/JPEGImages__2008_002411.jpg
1185,72.08654863,blur_dataset/out_of_focus0482.jpg
1186,69.9883645,voc_emotic_ava/AVA__149459.jpg
1187,74.15767281,voc_emotic_ava/VOC2012__2008_004943.jpg
1188,75.69043526,voc_emotic_ava/JPEGImages__2011_000397.jpg
1189,68.30094982,voc_emotic_ava/VOC2012__2008_004839.jpg
1190,73.4240126,voc_emotic_ava/VOC2012__2011_003822.jpg
1191,75.7107748,voc_emotic_ava/AVA__432010.jpg
1192,77.66622129,voc_emotic_ava/EMOTIC__COCO_train2014_000000491597.jpg
1193,71.7146036,voc_emotic_ava/EMOTIC__6mn2fd0s3bui3cyq17.jpg
1194,73.83675957,voc_emotic_ava/JPEGImages__2008_000690.jpg
1195,77.70754269,voc_emotic_ava/EMOTIC__COCO_train2014_000000253264.jpg
1196,70.75785646,voc_emotic_ava/VOC2012__2009_001075.jpg
1197,69.26922582,voc_emotic_ava/VOC2012__2008_006193.jpg
1198,74.29992102,voc_emotic_ava/JPEGImages__2008_002146.jpg
1199,80.73264326,voc_emotic_ava/JPEGImages__2010_004638.jpg
1200,73.0893725,voc_emotic_ava/EMOTIC__8khrsdi6ys2ppwgqxt.jpg
1201,75.67162752,voc_emotic_ava/JPEGImages__2009_001594.jpg
1202,77.24474022,voc_emotic_ava/VOC2012__2012_000422.jpg
1203,70.99313141,voc_emotic_ava/EMOTIC__COCO_train2014_000000066637.jpg
1204,64.37414445,voc_emotic_ava/EMOTIC__COCO_train2014_000000045259.jpg
1205,70.72090622,voc_emotic_ava/JPEGImages__2012_001625.jpg
1206,74.60911184,voc_emotic_ava/VOC2012__2012_003816.jpg
1207,81.27673148,voc_emotic_ava/AVA__730814.jpg
1208,76.04830918,voc_emotic_ava/VOC2012__2009_004150.jpg
1209,76.0314092,voc_emotic_ava/JPEGImages__2008_005374.jpg
1210,76.01090268,voc_emotic_ava/AVA__801555.jpg
1211,64.38168593,voc_emotic_ava/JPEGImages__2007_000762.jpg
1212,73.43654143,voc_emotic_ava/AVA__305434.jpg
1213,76.77161158,voc_emotic_ava/VOC2012__2009_004537.jpg
1214,72.7008692,voc_emotic_ava/VOC2012__2011_001808.jpg
1215,70.25090691,voc_emotic_ava/JPEGImages__2008_008275.jpg
1216,72.13514081,voc_emotic_ava/VOC2012__2009_005085.jpg
1217,65.77843974,voc_emotic_ava/JPEGImages__2008_000646.jpg
1218,71.73509383,voc_emotic_ava/AVA__132840.jpg
1219,73.51484843,voc_emotic_ava/JPEGImages__2009_004417.jpg
1220,69.62691419,voc_emotic_ava/VOC2012__2009_002083.jpg
1221,73.12286076,voc_emotic_ava/VOC2012__2010_005703.jpg
1222,72.33375975,voc_emotic_ava/VOC2012__2007_001704.jpg
1223,77.27149927,voc_emotic_ava/AVA__127990.jpg
1224,76.04419616,voc_emotic_ava/VOC2012__2012_004028.jpg
1225,68.5978036,voc_emotic_ava/AVA__593997.jpg
1226,56.11261532,voc_emotic_ava/JPEGImages__2011_003141.jpg
1227,78.66326595,voc_emotic_ava/AVA__17680.jpg
1228,73.04017609,blur_dataset/out_of_focus0413.jpg
1229,69.55334707,blur_dataset/out_of_focus0632.jpg
1230,75.72869878,voc_emotic_ava/VOC2012__2011_003371.jpg
1231,72.31921732,voc_emotic_ava/JPEGImages__2008_008083.jpg
1232,66.88489481,voc_emotic_ava/AVA__676837.jpg
1233,73.29530221,voc_emotic_ava/VOC2012__2009_002637.jpg
1234,74.29800215,voc_emotic_ava/AVA__403336.jpg
1235,46.20840101,voc_emotic_ava/EMOTIC__COCO_train2014_000000456341.jpg
1236,61.12875027,voc_emotic_ava/JPEGImages__2009_004560.jpg
1237,70.8013544,voc_emotic_ava/EMOTIC__COCO_val2014_000000118966.jpg
1238,68.00666339,voc_emotic_ava/VOC2012__2008_001577.jpg
1239,73.90291408,voc_emotic_ava/VOC2012__2009_003884.jpg
1240,69.23768149,voc_emotic_ava/VOC2012__2011_000565.jpg
1241,76.38581179,voc_emotic_ava/VOC2012__2008_003046.jpg
1242,67.29505144,voc_emotic_ava/EMOTIC__COCO_train2014_000000382032.jpg
1243,69.94928286,voc_emotic_ava/JPEGImages__2008_002251.jpg
1244,70.57171569,voc_emotic_ava/AVA__489412.jpg
1245,73.71831908,voc_emotic_ava/EMOTIC__COCO_val2014_000000204507.jpg
1246,71.23442362,voc_emotic_ava/VOC2012__2010_000691.jpg
1247,77.12491521,voc_emotic_ava/VOC2012__2011_002122.jpg
1248,69.00068308,voc_emotic_ava/AVA__38192.jpg
1249,76.61119796,voc_emotic_ava/EMOTIC__COCO_train2014_000000513359.jpg
1250,72.24863933,voc_emotic_ava/AVA__307316.jpg
1251,78.64551311,voc_emotic_ava/VOC2012__2008_005257.jpg
1252,68.73430462,voc_emotic_ava/AVA__363546.jpg
1253,77.06688802,voc_emotic_ava/VOC2012__2010_006013.jpg
1254,70.1479052,voc_emotic_ava/JPEGImages__2010_006231.jpg
1255,66.16094174,voc_emotic_ava/EMOTIC__COCO_val2014_000000062198.jpg
1256,71.74427246,voc_emotic_ava/EMOTIC__COCO_train2014_000000014281.jpg
1257,66.22492328,voc_emotic_ava/VOC2012__2008_006162.jpg
1258,69.68670226,voc_emotic_ava/AVA__661962.jpg
1259,75.99714008,voc_emotic_ava/VOC2012__2008_008158.jpg
1260,76.90474057,voc_emotic_ava/AVA__529528.jpg
1261,64.50014518,voc_emotic_ava/JPEGImages__2008_004030.jpg
1262,72.30470008,voc_emotic_ava/EMOTIC__COCO_train2014_000000164346.jpg
1263,70.48186746,voc_emotic_ava/EMOTIC__2ldklkk137ks9aufpe.jpg
1264,61.09565127,voc_emotic_ava/AVA__616566.jpg
1265,58.07719697,blur_dataset/motion0113.jpg
1266,63.40649658,voc_emotic_ava/JPEGImages__2010_003804.jpg
1267,77.8967466,voc_emotic_ava/EMOTIC__COCO_train2014_000000154965.jpg
1268,74.50901041,voc_emotic_ava/AVA__593846.jpg
1269,72.85155765,voc_emotic_ava/JPEGImages__2012_003000.jpg
1270,75.31300314,voc_emotic_ava/VOC2012__2009_005196.jpg
1271,70.48002487,voc_emotic_ava/AVA__14940.jpg
1272,71.99073162,voc_emotic_ava/VOC2012__2012_002024.jpg
1273,75.30389413,voc_emotic_ava/VOC2012__2008_004885.jpg
1274,75.07005434,voc_emotic_ava/JPEGImages__2012_003581.jpg
1275,61.23711077,voc_emotic_ava/EMOTIC__COCO_train2014_000000382203.jpg
1276,69.91464294,blur_dataset/out_of_focus0565.jpg
1277,72.50616461,voc_emotic_ava/AVA__204728.jpg
1278,66.61091849,voc_emotic_ava/AVA__605458.jpg
1279,70.85301207,voc_emotic_ava/VOC2012__2009_004837.jpg
1280,74.71582416,voc_emotic_ava/VOC2012__2010_001621.jpg
1281,76.12733218,voc_emotic_ava/VOC2012__2008_007030.jpg
1282,76.7477603,voc_emotic_ava/AVA__692541.jpg
1283,77.34279608,voc_emotic_ava/JPEGImages__2010_002921.jpg
1284,76.00874918,voc_emotic_ava/VOC2012__2008_002695.jpg
1285,74.5329262,voc_emotic_ava/AVA__67973.jpg
1286,74.13994949,voc_emotic_ava/VOC2012__2008_002266.jpg
1287,64.19557637,voc_emotic_ava/EMOTIC__COCO_train2014_000000475668.jpg
1288,55.58080536,voc_emotic_ava/AVA__9377.jpg
1289,74.52026061,voc_emotic_ava/EMOTIC__COCO_train2014_000000549284.jpg
1290,70.17038357,voc_emotic_ava/JPEGImages__2011_004163.jpg
1291,75.25132935,voc_emotic_ava/AVA__42949.jpg
1292,80.28650567,voc_emotic_ava/JPEGImages__2008_003144.jpg
1293,75.89575014,voc_emotic_ava/VOC2012__2009_000803.jpg
1294,56.99984874,voc_emotic_ava/AVA__149537.jpg
1295,77.14502293,voc_emotic_ava/JPEGImages__2009_003995.jpg
1296,70.25998419,voc_emotic_ava/JPEGImages__2010_003887.jpg
1297,74.23491809,voc_emotic_ava/JPEGImages__2009_002099.jpg
1298,71.7898895,voc_emotic_ava/EMOTIC__COCO_train2014_000000562556.jpg
1299,68.81010473,voc_emotic_ava/EMOTIC__COCO_train2014_000000537160.jpg
1300,78.87915115,voc_emotic_ava/AVA__598386.jpg
1301,77.82038638,voc_emotic_ava/VOC2012__2008_005234.jpg
1302,78.18732056,voc_emotic_ava/AVA__1593.jpg
1303,55.99449847,voc_emotic_ava/VOC2012__2011_002774.jpg
1304,65.17039596,blur_dataset/motion0078.jpg
1305,61.99397809,voc_emotic_ava/JPEGImages__2009_000840.jpg
1306,79.26287613,blur_dataset/out_of_focus0498.jpg
1307,81.24305577,blur_dataset/out_of_focus0655.jpg
1308,73.74333851,voc_emotic_ava/VOC2012__2010_000486.jpg
1309,74.48904032,voc_emotic_ava/EMOTIC__COCO_train2014_000000458752.jpg
1310,67.9698715,voc_emotic_ava/AVA__171513.jpg
1311,62.95838762,voc_emotic_ava/EMOTIC__cqt0jl1w9zrlxp5vbz.jpg
1312,80.0551346,voc_emotic_ava/EMOTIC__COCO_val2014_000000084060.jpg
1313,70.63946422,voc_emotic_ava/AVA__13825.jpg
1314,76.79781308,voc_emotic_ava/VOC2012__2008_002358.jpg
1315,71.8836255,voc_emotic_ava/VOC2012__2009_002881.jpg
1316,73.48308482,voc_emotic_ava/JPEGImages__2010_003643.jpg
1317,74.6904349,voc_emotic_ava/JPEGImages__2009_003664.jpg
1318,74.43707961,voc_emotic_ava/JPEGImages__2010_000002.jpg
1319,69.69152756,voc_emotic_ava/JPEGImages__2011_002676.jpg
1320,67.74143787,voc_emotic_ava/AVA__761963.jpg
1321,74.54322524,voc_emotic_ava/EMOTIC__COCO_train2014_000000248002.jpg
1322,57.27433064,voc_emotic_ava/EMOTIC__COCO_train2014_000000349103.jpg
1323,74.2016743,voc_emotic_ava/JPEGImages__2012_002045.jpg
1324,72.95970888,voc_emotic_ava/EMOTIC__COCO_train2014_000000507339.jpg
1325,72.69834834,voc_emotic_ava/EMOTIC__COCO_train2014_000000122782.jpg
1326,73.65949027,voc_emotic_ava/JPEGImages__2011_002120.jpg
1327,73.05251251,voc_emotic_ava/JPEGImages__2008_002436.jpg
1328,75.43354628,voc_emotic_ava/EMOTIC__COCO_train2014_000000332227.jpg
1329,69.49370242,voc_emotic_ava/VOC2012__2008_004510.jpg
1330,69.47825976,voc_emotic_ava/VOC2012__2010_003997.jpg
1331,71.3226587,voc_emotic_ava/EMOTIC__COCO_train2014_000000178279.jpg
1332,77.22802317,voc_emotic_ava/JPEGImages__2009_001831.jpg
1333,75.33221567,voc_emotic_ava/VOC2012__2008_003097.jpg
1334,72.20580911,voc_emotic_ava/AVA__43194.jpg
1335,76.44823924,voc_emotic_ava/JPEGImages__2011_000455.jpg
1336,73.19287784,voc_emotic_ava/JPEGImages__2008_003351.jpg
1337,72.08591923,voc_emotic_ava/VOC2012__2008_005842.jpg
1338,74.25233083,voc_emotic_ava/AVA__93169.jpg
1339,74.26763941,voc_emotic_ava/VOC2012__2011_003857.jpg
1340,62.93232721,voc_emotic_ava/AVA__813382.jpg
1341,73.99861616,voc_emotic_ava/EMOTIC__COCO_train2014_000000553609.jpg
1342,81.36517771,voc_emotic_ava/EMOTIC__COCO_train2014_000000327042.jpg
1343,67.66744041,voc_emotic_ava/JPEGImages__2008_006604.jpg
1344,66.41466423,voc_emotic_ava/VOC2012__2008_008489.jpg
1345,72.40830219,voc_emotic_ava/VOC2012__2008_005056.jpg
1346,74.47284699,voc_emotic_ava/VOC2012__2010_006689.jpg
1347,74.00353171,voc_emotic_ava/AVA__490711.jpg
1348,69.00537821,voc_emotic_ava/JPEGImages__2011_006135.jpg
1349,63.32490061,voc_emotic_ava/JPEGImages__2008_005032.jpg
1350,74.26848765,voc_emotic_ava/VOC2012__2012_002296.jpg
1351,77.85425294,voc_emotic_ava/JPEGImages__2010_006433.jpg
1352,74.22687046,voc_emotic_ava/AVA__763579.jpg
1353,72.06151952,voc_emotic_ava/EMOTIC__COCO_train2014_000000140575.jpg
1354,83.24659169,voc_emotic_ava/JPEGImages__2008_008123.jpg
1355,74.92872997,voc_emotic_ava/EMOTIC__COCO_train2014_000000556544.jpg
1356,65.29252174,voc_emotic_ava/VOC2012__2011_000104.jpg
1357,69.92435874,voc_emotic_ava/EMOTIC__COCO_val2014_000000558671.jpg
1358,74.68677032,voc_emotic_ava/EMOTIC__COCO_train2014_000000337269.jpg
1359,71.4104337,voc_emotic_ava/EMOTIC__COCO_train2014_000000286149.jpg
1360,76.06909714,voc_emotic_ava/AVA__563141.jpg
1361,71.22558964,voc_emotic_ava/EMOTIC__COCO_train2014_000000394529.jpg
1362,68.67457447,voc_emotic_ava/VOC2012__2008_008648.jpg
1363,70.410837,voc_emotic_ava/EMOTIC__COCO_val2014_000000213359.jpg
1364,69.52336804,voc_emotic_ava/JPEGImages__2008_000466.jpg
1365,71.36549999,voc_emotic_ava/AVA__219023.jpg
1366,61.24752559,voc_emotic_ava/EMOTIC__COCO_val2014_000000488823.jpg
1367,84.1014932,voc_emotic_ava/VOC2012__2009_003543.jpg
1368,74.44335662,voc_emotic_ava/AVA__67671.jpg
1369,70.98884362,voc_emotic_ava/JPEGImages__2008_001302.jpg
1370,72.64910523,voc_emotic_ava/VOC2012__2011_003730.jpg
1371,63.32373193,voc_emotic_ava/JPEGImages__2011_003749.jpg
1372,72.67413148,voc_emotic_ava/JPEGImages__2012_002924.jpg
1373,70.68706247,voc_emotic_ava/JPEGImages__2009_003080.jpg
1374,66.16155533,voc_emotic_ava/JPEGImages__2010_004306.jpg
1375,67.51724545,voc_emotic_ava/EMOTIC__COCO_val2014_000000539124.jpg
1376,72.1804986,voc_emotic_ava/VOC2012__2008_007298.jpg
1377,74.79202508,voc_emotic_ava/VOC2012__2010_006485.jpg
1378,72.23838035,voc_emotic_ava/JPEGImages__2009_000904.jpg
1379,77.00819239,voc_emotic_ava/VOC2012__2011_002686.jpg
1380,71.71936688,voc_emotic_ava/EMOTIC__COCO_val2014_000000189588.jpg
1381,70.38182151,voc_emotic_ava/VOC2012__2008_004727.jpg
1382,79.93633527,voc_emotic_ava/AVA__161957.jpg
1383,62.92708307,voc_emotic_ava/JPEGImages__2008_007473.jpg
1384,82.06620866,voc_emotic_ava/VOC2012__2010_006900.jpg
1385,75.42617498,voc_emotic_ava/JPEGImages__2009_002182.jpg
1386,69.06562164,voc_emotic_ava/JPEGImages__2011_003138.jpg
1387,73.27661289,voc_emotic_ava/VOC2012__2008_000866.jpg
1388,72.17789532,voc_emotic_ava/AVA__173014.jpg
1389,74.90500736,voc_emotic_ava/JPEGImages__2011_001608.jpg
1390,64.03519635,voc_emotic_ava/JPEGImages__2008_000495.jpg
1391,69.76137281,voc_emotic_ava/AVA__927575.jpg
1392,76.37924691,voc_emotic_ava/EMOTIC__COCO_train2014_000000246417.jpg
1393,75.40870364,voc_emotic_ava/VOC2012__2008_004088.jpg
1394,74.11055811,voc_emotic_ava/JPEGImages__2008_008284.jpg
1395,74.54003156,voc_emotic_ava/JPEGImages__2008_001159.jpg
1396,76.74590041,voc_emotic_ava/VOC2012__2008_007338.jpg
1397,62.72787318,voc_emotic_ava/AVA__512661.jpg
1398,69.03230843,voc_emotic_ava/JPEGImages__2012_001999.jpg
1399,78.49542474,voc_emotic_ava/VOC2012__2008_000047.jpg
1400,70.24520361,voc_emotic_ava/JPEGImages__2012_002833.jpg
1401,76.16711159,voc_emotic_ava/JPEGImages__2012_003073.jpg
1402,71.12725446,voc_emotic_ava/JPEGImages__2009_005263.jpg
1403,74.51667655,voc_emotic_ava/VOC2012__2012_001136.jpg
1404,70.31043729,blur_dataset/out_of_focus0594.jpg
1405,66.95355073,voc_emotic_ava/EMOTIC__COCO_train2014_000000210424.jpg
1406,76.09110584,voc_emotic_ava/JPEGImages__2012_000529.jpg
1407,76.17374191,voc_emotic_ava/AVA__59993.jpg
1408,75.9814799,voc_emotic_ava/AVA__520281.jpg
1409,69.95021138,voc_emotic_ava/VOC2012__2008_007718.jpg
1410,81.08758019,voc_emotic_ava/EMOTIC__COCO_train2014_000000136541.jpg
1411,78.33460292,voc_emotic_ava/AVA__591602.jpg
1412,71.72241107,voc_emotic_ava/JPEGImages__2011_004969.jpg
1413,68.28025388,voc_emotic_ava/EMOTIC__COCO_train2014_000000419294.jpg
1414,74.25730155,voc_emotic_ava/JPEGImages__2009_001470.jpg
1415,72.71120623,voc_emotic_ava/JPEGImages__2010_001899.jpg
1416,77.34025794,voc_emotic_ava/EMOTIC__COCO_val2014_000000173959.jpg
1417,75.83217866,voc_emotic_ava/JPEGImages__2008_002410.jpg
1418,68.5817502,voc_emotic_ava/AVA__810596.jpg
1419,69.91503235,voc_emotic_ava/EMOTIC__COCO_val2014_000000112816.jpg
1420,76.41907162,voc_emotic_ava/JPEGImages__2009_001326.jpg
1421,58.99658122,voc_emotic_ava/JPEGImages__2008_000383.jpg
1422,65.41880875,voc_emotic_ava/EMOTIC__COCO_train2014_000000577399.jpg
1423,68.20592453,voc_emotic_ava/VOC2012__2011_000459.jpg
1424,67.99159209,voc_emotic_ava/EMOTIC__COCO_train2014_000000359249.jpg
1425,74.44889219,blur_dataset/out_of_focus0642.jpg
1426,73.2376727,voc_emotic_ava/EMOTIC__COCO_train2014_000000542839.jpg
1427,70.3716115,voc_emotic_ava/JPEGImages__2011_000197.jpg
1428,64.42339098,voc_emotic_ava/VOC2012__2008_006428.jpg
1429,68.02623498,voc_emotic_ava/VOC2012__2010_002643.jpg
1430,68.54418598,voc_emotic_ava/JPEGImages__2012_001950.jpg
1431,72.11949154,voc_emotic_ava/AVA__10779.jpg
1432,59.68064203,voc_emotic_ava/AVA__543432.jpg
1433,77.20075435,blur_dataset/out_of_focus0342.jpg
1434,70.4193763,voc_emotic_ava/EMOTIC__COCO_train2014_000000447785.jpg
1435,71.55514626,voc_emotic_ava/JPEGImages__2008_000075.jpg
1436,70.24112069,voc_emotic_ava/JPEGImages__2008_003326.jpg
1437,75.04996152,voc_emotic_ava/JPEGImages__2012_004285.jpg
1438,77.28342215,voc_emotic_ava/AVA__616392.jpg
1439,72.60570476,voc_emotic_ava/EMOTIC__COCO_val2014_000000061897.jpg
1440,68.62347479,voc_emotic_ava/AVA__132403.jpg
1441,72.77587633,voc_emotic_ava/JPEGImages__2008_002701.jpg
1442,74.42575737,blur_dataset/out_of_focus0679.jpg
1443,73.23462236,voc_emotic_ava/JPEGImages__2009_001881.jpg
1444,65.55821065,voc_emotic_ava/JPEGImages__2011_000216.jpg
1445,64.34169607,voc_emotic_ava/JPEGImages__2010_002194.jpg
1446,78.63092281,voc_emotic_ava/JPEGImages__2009_002104.jpg
1447,65.25808571,voc_emotic_ava/JPEGImages__2010_001726.jpg
1448,70.00436433,voc_emotic_ava/JPEGImages__2008_006610.jpg
1449,66.60111993,voc_emotic_ava/JPEGImages__2011_001708.jpg
1450,70.95788219,voc_emotic_ava/JPEGImages__2008_005564.jpg
1451,64.09028414,voc_emotic_ava/EMOTIC__COCO_train2014_000000533757.jpg
1452,64.27873527,voc_emotic_ava/JPEGImages__2011_004557.jpg
1453,72.38118749,voc_emotic_ava/JPEGImages__2008_007987.jpg
1454,75.50031047,voc_emotic_ava/JPEGImages__2009_002542.jpg
1455,73.90535669,voc_emotic_ava/JPEGImages__2009_001097.jpg
1456,68.29626703,voc_emotic_ava/VOC2012__2012_001306.jpg
1457,72.32703827,voc_emotic_ava/JPEGImages__2012_003502.jpg
1458,72.93723615,voc_emotic_ava/VOC2012__2008_006031.jpg
1459,65.66216587,voc_emotic_ava/AVA__724039.jpg
1460,81.47060466,voc_emotic_ava/VOC2012__2009_003153.jpg
1461,57.29154695,voc_emotic_ava/JPEGImages__2007_000768.jpg
1462,61.7031441,voc_emotic_ava/VOC2012__2011_001962.jpg
1463,70.76588136,voc_emotic_ava/AVA__229251.jpg
1464,83.34715347,voc_emotic_ava/AVA__9098.jpg
1465,73.21501352,voc_emotic_ava/VOC2012__2010_006725.jpg
1466,73.90844452,voc_emotic_ava/JPEGImages__2008_000516.jpg
1467,77.19075149,voc_emotic_ava/VOC2012__2010_002756.jpg
1468,71.86932776,voc_emotic_ava/JPEGImages__2008_003645.jpg
1469,70.1555907,voc_emotic_ava/EMOTIC__COCO_train2014_000000349919.jpg
1470,69.16300286,voc_emotic_ava/VOC2012__2008_007029.jpg
1471,78.77098951,voc_emotic_ava/JPEGImages__2012_001692.jpg
1472,75.33188706,voc_emotic_ava/VOC2012__2012_003935.jpg
1473,70.42374606,voc_emotic_ava/EMOTIC__COCO_train2014_000000180613.jpg
1474,64.50090142,voc_emotic_ava/AVA__624789.jpg
1475,69.67776689,voc_emotic_ava/VOC2012__2011_000665.jpg
1476,72.46611502,voc_emotic_ava/EMOTIC__COCO_train2014_000000232025.jpg
1477,81.31409764,voc_emotic_ava/EMOTIC__COCO_train2014_000000488396.jpg
1478,72.12008964,voc_emotic_ava/AVA__762564.jpg
1479,78.29260242,voc_emotic_ava/EMOTIC__COCO_train2014_000000158044.jpg
1480,75.307756,voc_emotic_ava/AVA__206090.jpg
1481,72.27475599,voc_emotic_ava/JPEGImages__2010_005474.jpg
1482,79.3561876,voc_emotic_ava/VOC2012__2012_000725.jpg
1483,71.11525464,voc_emotic_ava/VOC2012__2007_009897.jpg
1484,71.77477175,voc_emotic_ava/JPEGImages__2008_002280.jpg
1485,74.88687437,voc_emotic_ava/VOC2012__2008_000821.jpg
1486,65.10279673,voc_emotic_ava/EMOTIC__COCO_train2014_000000217080.jpg
1487,73.25723625,voc_emotic_ava/AVA__159478.jpg
1488,74.2923029,voc_emotic_ava/JPEGImages__2009_000811.jpg
1489,72.44906436,voc_emotic_ava/VOC2012__2008_007545.jpg
1490,64.84502936,voc_emotic_ava/AVA__190332.jpg
1491,78.16096088,voc_emotic_ava/VOC2012__2011_004051.jpg
1492,68.85068482,voc_emotic_ava/JPEGImages__2009_004648.jpg
1493,68.88059453,voc_emotic_ava/JPEGImages__2010_005364.jpg
1494,67.06445252,voc_emotic_ava/EMOTIC__COCO_train2014_000000104689.jpg
1495,68.29947071,voc_emotic_ava/AVA__132636.jpg
1496,60.19735394,voc_emotic_ava/JPEGImages__2012_000844.jpg
1497,74.51081632,voc_emotic_ava/JPEGImages__2011_002536.jpg
1498,78.12507368,voc_emotic_ava/VOC2012__2010_005580.jpg
1499,72.95888814,voc_emotic_ava/EMOTIC__COCO_train2014_000000450455.jpg
1500,77.69519423,voc_emotic_ava/JPEGImages__2010_002871.jpg
1501,63.23405735,voc_emotic_ava/VOC2012__2009_002824.jpg
1502,72.09464468,voc_emotic_ava/JPEGImages__2011_006412.jpg
1503,73.35670333,voc_emotic_ava/VOC2012__2011_000863.jpg
1504,76.28591117,voc_emotic_ava/JPEGImages__2008_005008.jpg
1505,70.21527392,voc_emotic_ava/AVA__60950.jpg
1506,63.88315145,voc_emotic_ava/VOC2012__2009_003552.jpg
1507,72.80432711,voc_emotic_ava/JPEGImages__2010_003761.jpg
1508,68.88405677,voc_emotic_ava/VOC2012__2011_000671.jpg
1509,66.71499333,voc_emotic_ava/EMOTIC__COCO_train2014_000000548834.jpg
1510,65.14188659,voc_emotic_ava/AVA__341683.jpg
1511,70.79354046,voc_emotic_ava/VOC2012__2010_001156.jpg
1512,76.03738605,voc_emotic_ava/VOC2012__2012_002191.jpg
1513,79.17391778,voc_emotic_ava/AVA__532028.jpg
1514,63.24763331,voc_emotic_ava/EMOTIC__COCO_train2014_000000477440.jpg
1515,75.23049422,voc_emotic_ava/JPEGImages__2011_006707.jpg
1516,76.33228321,voc_emotic_ava/EMOTIC__COCO_train2014_000000407685.jpg
1517,82.03453007,voc_emotic_ava/EMOTIC__COCO_train2014_000000554003.jpg
1518,71.38514363,voc_emotic_ava/VOC2012__2010_000775.jpg
1519,73.332393,voc_emotic_ava/EMOTIC__COCO_train2014_000000536926.jpg
1520,74.80436854,voc_emotic_ava/JPEGImages__2009_000628.jpg
1521,72.21568654,voc_emotic_ava/EMOTIC__COCO_val2014_000000523938.jpg
1522,74.70473278,voc_emotic_ava/JPEGImages__2007_007355.jpg
1523,75.60104874,voc_emotic_ava/EMOTIC__COCO_val2014_000000155131.jpg
1524,72.57609898,voc_emotic_ava/JPEGImages__2010_000590.jpg
1525,74.05712674,voc_emotic_ava/VOC2012__2008_001178.jpg
1526,76.23562973,voc_emotic_ava/JPEGImages__2008_008221.jpg
1527,67.64425853,blur_dataset/out_of_focus0587.jpg
1528,72.6738302,voc_emotic_ava/AVA__411918.jpg
1529,78.03590457,voc_emotic_ava/VOC2012__2008_007203.jpg
1530,65.70633784,voc_emotic_ava/EMOTIC__COCO_train2014_000000445671.jpg
1531,78.34437681,blur_dataset/out_of_focus0194.jpg
1532,69.44106742,voc_emotic_ava/VOC2012__2011_004566.jpg
1533,74.21271496,voc_emotic_ava/EMOTIC__650s10vz4jpgc7f0ay.jpg
1534,73.60261783,voc_emotic_ava/AVA__494382.jpg
1535,69.42642135,voc_emotic_ava/VOC2012__2011_004516.jpg
1536,69.75744709,voc_emotic_ava/JPEGImages__2009_001833.jpg
1537,62.14069056,voc_emotic_ava/VOC2012__2008_005536.jpg
1538,62.64547278,voc_emotic_ava/VOC2012__2011_002907.jpg
1539,68.25977809,voc_emotic_ava/EMOTIC__COCO_train2014_000000448739.jpg
1540,69.87609422,voc_emotic_ava/JPEGImages__2010_005111.jpg
1541,67.59697448,voc_emotic_ava/EMOTIC__COCO_train2014_000000520685.jpg
1542,75.38806805,voc_emotic_ava/VOC2012__2012_001347.jpg
1543,73.1302932,voc_emotic_ava/JPEGImages__2008_002856.jpg
1544,70.54584224,voc_emotic_ava/AVA__82176.jpg
1545,75.74649361,voc_emotic_ava/VOC2012__2008_001689.jpg
1546,77.52404414,voc_emotic_ava/AVA__166933.jpg
1547,74.34542279,voc_emotic_ava/VOC2012__2010_000576.jpg
1548,75.45556383,voc_emotic_ava/JPEGImages__2010_005901.jpg
